782585,11215,1 clove garlic, minced or crushed
782585,9152,juice from 1 lemon (3 tablespoons)
782585,9156,1 teaspoon grated lemon zest
782585,4053,1/2 cup olive oil
782585,4053,2 teaspoons olive oil
782585,1002030,fresh cracked black pepper to taste
782585,1012047,1 teaspoon sea salt, or to taste
782585,11260,8 large white mushrooms, sliced
782585,1012046,1 to 1 1/2 teaspoons Dijon or grain mustard, to taste
638074,43274,3 oz. light cream cheese softened
638074,1056,1/4 cup light sour cream
638074,2009,1/2 tsp chili powder
638074,1002014,1/2 tsp cumin
638074,11215,1 clove garlic, minced
638074,5006,1 (12.5 oz) can Swanson Premium Chunk Chicken, drained and broken up
638074,1001009,1/2 cup shredded cheddar cheese
638074,10011693,1 (10 oz) can diced tomatoes with green chilies, drained (like Ro*Tel)
638074,11291,2 green onions, diced
638074,11165,2 Tbsp chopped fresh cilantro
638074,11252,lettuce
638074,10118364,6 burrito sized tortillas, warm just enough to soften them
647442,18371,1 teaspoon baking powder
647442,18372,1/2 teaspoon baking soda
647442,2010,1/2 teaspoon cinnamon
647442,20081,2 tablespoons flour
647442,2025,1/4 teaspoon nutmeg
647442,9299,1/2 cup raisins
647442,2047,1 teaspoon salt
647442,4615,4 tablespoons shortening
647442,1077,3/4 cup sour milk
647442,19335,1/4 cup sugar
1046982,10211821,1/2 cup diced bell pepper
1046982,11215,1 clove garlic diced
1046982,5662,1 1/2 pounds lean ground turkey
1046982,4053,olive oil
1046982,11282,1/2 cup diced onion
1046982,1102047,salt and pepper to taste
1046982,11507,4 large sweet potatoes
1046982,11887,6 ounces tomato paste
1046982,11549,14 ounces tomato sauce
1046982,14412,1 cup water
640621,1002030,1/2 teaspoon freshly ground black pepper
640621,11549,1 can (8 ounce) tomato sauce
640621,2031,1/2 teaspoon cayenne pepper
640621,11165,1/4 cup chopped fresh cilantro
640621,11216,1 tablespoon minced fresh ginger
640621,11215,1 clove garlic, minced
640621,1012010,1 teaspoon ground cinnamon
640621,1002014,2 teaspoons ground cumin
640621,1053,1 cup heavy cream
640621,11979,1 jalapeno pepper, finely chopped
640621,9152,1 tablespoon lemon juice
640621,2028,2 teaspoons paprika
640621,2047,1/4 teaspoon salt
640621,1055062,3 boneless skinless chicken breasts, cut into bite-size pieces
640621,1145,1/2 cup unsalted butter, melted (1 stick)
640621,1116,1 cup yogurt
715559,1001,2 Tbsp butter
715559,1034053,2 Tbsp extra virgin olive oil
715559,18029,1 loaf of french bread (this one is a white vienna)
715559,11297,chopped fresh parsley
715559,11215,4 cloves of garlic, crushed
715559,1033,1/4 cup Parmigiano Reggiano
715559,1011026,3/4 cup shredded cheese
650901,10060,2 ounces pork tenderloins, about 12 each, trimmed (or alternatively one larger tenderloin)
650901,1082047,Kosher salt
650901,1002030,Coarsely ground black pepper
650901,10123,8 medium thick slices bacon
650901,19911,1/2 cup pure maple syrup
650901,,Toothpicks
715394,6599,2 10oz cans verde enchilada sauce
715394,1011026,2 cups shredded cheese
715394,5006,1 lb shredded chicken pre cooked
715394,10011693,1 10oz can tomatoes with green chilis
715394,16202,1 15oz can refried beans
715394,10218364,6-8 flour tortillas torn into bite sized pieces
715394,11291,green onion tops optional
633624,1230,1/4 cup buttermilk
633624,1230,1 1/2 cups buttermilk
633624,11135,2 heads of cauliflower
633624,11135,Cauliflower Mash
633624,2031,1/2 teaspoon cayenne pepper
633624,5006,Chicken (Baked chicken recipe adapted from Epicurious.com)
633624,1002046,3 tablespoons Dijon mustard
633624,1002024,1 1/2 teaspoons dry mustard
633624,20081,6 tablespoons flour
633624,11215,2 garlic cloves, pressed
633624,9152,2 tablespoons fresh lemon juice
633624,9156,2 teaspoons lemon peel
633624,1179,1/4 cup low fat sour cream
633624,10018079,1 1/2 cups whole wheat panko
633624,2028,1 teaspoon Paprika
633624,1033,1/2 cup grated Parmesan cheese
633624,1036,1/4 cup low fat ricotta
633624,1102047,Salt and pepper
633624,1055062,2 pounds boneless, skinless chicken breast
633624,2049,1 tablespoon minced thyme
641435,20081,1 cup all purpose flour
641435,4582,Canola oil for frying
641435,2010,1/2 tsp cinnamon
641435,19350,1/2 cup corn syrup
641435,1124,1 large egg white
641435,1089003,6 large Granny Smith apples, peeled
641435,2047,1/4 teaspoon salt
641435,19335,1 cup sugar
641435,2050,1 tablespoon vanilla
641435,14412,1 cup water
652417,11090,1 cup broccoli
652417,16058,1 can chickpeas, rinsed and drained
652417,11124,2 large carrots, chopped
652417,10111143,2 celery stalks, chopped ili 1/3 cup chopped celery root
652417,16070,½ cup cooked lentils
652417,20028,1 cup couscous
652417,11165,Fresh cilantro, optional
652417,1012010,⅛ tsp ground cinnamon
652417,1002014,2 tsp ground cumin
652417,2043,½ tsp ground turmeric
652417,9152,1 Tbs lemon juice
652417,4053,2 tsp olive oil
652417,2028,2 tsp paprika
652417,1102047,Salt and pepper
652417,11887,2-3 Tbs tomato paste
652417,14412,1 ½ cups water
642373,18079,1 cup bread crumbs
642373,10311529,Cherry tomatoes
642373,1123,1 egg
642373,1022020,1 tablespoon garlic powder
642373,17338,1 pound ground elk meat
642373,98871,Hawaiian Sweet Rolls
642373,1026,Smoked mozzarella
642373,10410123,Pancetta
642373,1102047,salt and pepper
642373,27048,1 tablespoon steak sauce
642373,1012046,2 tablespoons Whole Grain Mustard
642373,6971,1 tablespoon Worcestershire
660404,18139,cup mayonnaise
660404,1002046,2 teaspoons Dijon mustard
660404,1123,1 dozen eggs
660404,1102047,salt and pepper to taste
660404,11677,1 tablespoon shallots, minced
660404,1012028,2 teaspoons smoked paprika, plus some for garnish
638073,16015,1 - 15oz. - Can Black Beans
638073,98849,1 - 14.5oz. - Can Fire Roasted Tomatoes (diced)
638073,11282,1/2 C. - Chopped Onion
638073,10011821,1/2 C. - Chopped Yellow or Orange Bell Pepper
638073,6599,1 - 19oz. - Can Enchilada Sauce
638073,6016,2 - 10 3/4oz. - Can Cream Of Chicken Soup
638073,1077,2 C. - Milk
638073,11174,1 - 14.75oz. - Can Cream Corn
638073,31015,1 - 4oz. - Can Green Chiles (chopped)
638073,11979,1 - Small Jalapeño (chopped)
638073,1055062,2 - Boneless Skinless Chicken Breast
638073,1001025,1 C. - Monterey Jack Cheese (shredded)
638073,1001009,1 C. - Cheddar Cheese (shredded)
638073,1056,Sour Cream
638073,19056,Tortilla Chips
716408,10211821,1 bell pepper
716408,10220445,Cooked rice, for serving
716408,2003,1 tsp Dried basil
716408,1019,2 – 3 oz. of crumbled feta cheese per pound of fish
716408,10115261,1 lb fish fillets
716408,4053,2 Tablespoons olive oil per pound of fish
716408,2027,1 tsp dried oregano
716408,10211821,Freshly ground pepper
716408,10011282,1/2 Red onion
716408,1102047,Salt & pepper
716408,11529,1 tomato
716408,14106,¼ cup white wine
715508,2010,¼ tsp cinnamon
715508,1123,2 eggs
715508,1034053,extra virgin olive oil
715508,2035,1 box Van's Gluten Free Totally Natural Waffles
715508,1049,1½ cups half and half
715508,19336,1 Tbsp powdered sugar
715508,2047,pinch of salt
715508,9316,½ cup fresh strawberries, mashed
715508,19335,1/3 cup sugar
715508,2050,1 tsp vanilla
715508,10019087,White chocolate chips
641896,1055062,4 pieces chicken breast, boneless and skinless
641896,10151,4 pieces ham
641896,1009,4 slices cheddar cheese, (and I sliced it into sticks)
641896,2047,1/4 teaspoon salt
641896,1022030,1/8 teaspoon ground peppercorn
641896,18079,1/2 cup bread crumbs- add 1/8 tsp paprika and 1/8 tsp salt
641896,20081,1/2 cup flour
641896,1123,1 large egg, beaten
641896,1001,8 smalls butter, cubed into pieces (optional)
642096,1001,4 tablespoons butter
642096,11297,2 tablespoons fresh parsley
642096,11215,6 cloves garlic, minced
642096,9152,2 tablespoons lemon juice
642096,4053,1 tablespoon olive oil
642096,1002030,1/4 teaspoon pepper
642096,2047,1/2 teaspoon salt
642096,15152,1 pound shrimp, shelled
642096,14106,1/2 cup white wine
641794,1053,1/2 cup vegan heavy cream (store bought or home made – 1 block of silken tofu (12-ounces) and 1/2 cup of plain soy milk. Blend in blender until thick and creamy and there are no more lumps )
641794,19335,1 tablespoon sugar
641794,93608,4 ounces vegan sour cream
641794,19116,6 ounces vegan mini marshmallows, approximately 3 cups
641794,1019200,1 cup clementine orange segments, approximately 6 clementines
641794,9266,1 cup chopped fresh pineapple
641794,12104,1 cup freshly grated coconut
641794,12142,1 cup toasted, chopped pecans
641794,9328,1/2 cup drained maraschino cherries
633265,1145,2 tablespoons unsalted butter, melted
633265,18069,4 slices sandwich bread, your preference
633265,10123,4 slices bacon
633265,1123,4 large eggs
633265,1102047,salt& pepper
653977,9087,1 3/4 cups chopped pitted dates (about 15 large medjool dates)
653977,14412,3/4 cup water
653977,19911,cup maple syrup
653977,9216,A few strips of orange peels or zest
653977,19335,2/3 cup white sugar
653977,1001,1/2 cup softened butter
653977,20081,1 cup of all-purpose flour (4.5 ounces)
653977,8120,1 cup rolled oats (instant rolled oats is fine)
653977,18372,1/4 teaspoon baking soda
653977,2047,1/4 teaspoon salt
653977,12220,2 tablespoons ground flax seed (optional)
636328,1145,1/2 cup unsalted butter
636328,19335,1/2 cup sugar (add another 1/4 to 1/2 cup if you like it sweet)
636328,1123,2 eggs
636328,2050,1 teaspoon vanilla extract
636328,19165,1/3 cup dark chocolate cocoa powder
636328,20081,1/2 cup flour
636328,18371,1/4 teaspoon baking powder
636328,2047,a pinch of salt
636328,19087,Melted white chocolate, to decorate
636328,19157,candy pen and sprinkles, to decorate
646034,10013346,2 pounds corned beef brisket
646034,11124,1 pound carrots, roughly chopped
646034,11298,1 pound parsnips, roughly chopped
646034,11362,3 large potatoes, peeled and quartered
646034,11215,2 cloves garlic, minced
646034,93619,2 cups Guinness
646034,6008,2 cups beef broth
646034,1012034,2 tablespoons pickling spice
646034,19334,1 tablespoon brown sugar
646034,2004,1 bay leaf
646034,99227,3 spicy honey mustard
640886,1055062,6 boneless skinless chicken breasts (I used 2 very large ones)
640886,1001,2 tablespoons butter
640886,6016,2 cans cream of chicken soup
640886,6194,1 can chicken broth
640886,11282,1 onion diced
640886,2029,1 tablespoon dried parsley
640886,18009,4 grands flaky refrigerator biscuits
716431,9003,15-20 small apples (preferably organic), cored and quartered*
716431,2010,1/2 t cinnamon
716431,9152,juice of 1 lemon
716431,9206,1/4 c orange juice
716431,2050,1-2 T vanilla
637776,1001256,1/4-cup greek yogurt, non fat , plain
637776,1124,1 egg whites
637776,1002050,1/2-tsp almond extract
637776,10020080,3 Tbsp. whole-wheat pastry flour
637776,18372,1/4-tsp baking soda
637776,19335,1/4 tsp sugar
637776,2047,Dash of Salt
637776,9070,1/3 cup whole cherries, pitted, cut in half or in quarters depending on size of cherries
637776,9070,1/2 cups cherries, pitted, cut in half
637776,19113,1/4 cup pancake syrup (I used Mrs. Butterworths sugar free syrup)
641911,5062,1 package (about 10 ounces) refrigerated fully-cooked chicken breast strips (about 1 3/4 cups)
641911,6172,4 cups Swanson® Chicken Broth or Swanson® Chicken Stock, heated
641911,2043,1 teaspoon ground turmeric
641911,1006164,1 cup Pace® Picante Sauce
641911,20444,2 cups uncooked regular long-grain white rice
641911,15152,3/4 pound small frozen peeled, deveined, cooked shrimp, thawed
641911,7929,1 package (16 ounces) turkey kielbasa, sliced
641911,4513,1 tablespoon vegetable oil
635297,12061,4 inches Almonds, sliced half
635297,1004,1 tablespoon Bleu cheese
635297,9070,8 inches Cherries, pitted and sliced half
635297,1002010,1 Cinnamon Stick
635297,9156,Zest of 1 Lemon
635297,14096,2 cups Red Wine
635297,19335,4 tablespoons sugar, or more to taste
635297,,Honeycomb
640461,4582,2 tablespoons plus 1 teaspoon oil
640461,15243,1 cup shelled crawfish tails
640461,10011282,2 tablespoons each chopped onion, red pepper and celery
640461,11215,1/2 teaspoon chopped garlic
640461,1002031,Creole spice
640461,1123,1 egg
640461,18079,1/2 cup bread crumbs
640461,93646,8 slider buns
640461,27049,Tartar sauce
715437,1001,¼ cup butter
715437,5064,2 cooked and cubed chicken breasts
715437,6016,1 (10.5oz) can Cream of Chicken Soup
715437,6147,1 (10.5oz) can Cream of Mushroom Soup
715437,10011885,2 (10oz) cans Tomatoes and Green Chilis
715437,10218364,1 (10 count) package flour tortillas (torn into bite sized pieces)
715437,1001025,2 cup package Mexican Cheddar Jack shredded cheese
715437,11282,1 medium onion
640062,9037,1 Avocado
640062,2069,1 teaspoon Balsamic vinegar
640062,1002014,1 teaspoon Cumin
640062,11913,3/4 cup Corn, freshly hulled (You can also use frozen corn, thawed)
640062,11215,1 clove garlic
640062,11821,1/2 medium Red Pepper
664429,93700,Pudding
664429,9037,4 large avocados, ripe
664429,19912,1/2 cup agave nectar*
664429,19165,2/3 cup unsweetened cocoa powder
664429,93607,6 tbsp chocolate almond milk
664429,2050,2 tsp vanilla
664429,1012047,2 pinches sea salt
664429,14210,1 tsp fine espresso grounds
664429,1012035,1 tsp Chai Spice Blend
664429,1012035,Chai Spice Blend (mix together)
664429,2010,2 tsp cinnamon
664429,2006,2 tsp cardamom
664429,11216,1 tsp ginger
664429,2025,1/2 tsp nutmeg
661653,11109,1/2 Beijing cabbage, about 350g
661653,11529,2 medium Tomatoes, diced
661653,11215,2 gloves Garlic, chopped
661653,2047,1/2 tsp Salt
661653,19335,1/2 tsp Sugar
661653,11935,1 tbsp Ketchup
661653,14412,2-3 tbsp Water
637824,18372,1 teaspoon baking soda
637824,19334,3/4 cup brown sugar
637824,1001,1 cup butter
637824,2010,2 1/2 cinnamon
637824,1123,2 eggs
637824,20081,2 cup flour
637824,11216,3 teaspoons ginger
637824,1082047,1 teaspoon kosher salt
637824,19304,1/2 cup molasses
637824,4582,3/4 cup oil
637824,10211821,of white pepper
637824,19335,1 cup white sugar
643426,19335,2 c.s sugar
643426,4513,1 c. vegetable oil
643426,1123,3 eggs
643426,20081,3 c.s sifted flour
643426,14146,1 tsp. soda
643426,2047,1 tsp. salt
643426,2010,1 tsp. cinnamon
643426,2050,2 tsp.s vanilla
643426,9003,3 c.s peeled, chopped apples
643426,12104,2 c.s coconut
643426,9087,1 c. chopped dates or coconut
643426,12142,1 c. chopped pecans
643426,19334,1 c. packed brown sugar
643426,1001,1/2 c. butter
643426,1077,1/2 c. milk
643660,11011,1 bunch Asparagus
643660,20081,1/2 cup all purpose flour
643660,1123,2 eggs
643660,2047,1/2 teaspoon salt
643660,1002030,1/8 teaspoon pepper
643660,11297,1 1/2 teaspoons parsley
643660,1041009,1/2 cup grating cheese
643660,18079,3/4 cup breadcrumbs
643660,4513,vegetable oil for frying
654441,15015,2 large basa fillets
654441,16424,2 tablespoons low-sodium soy sauce
654441,98962,2 tablespoons sweet chilli sauce
654441,10093754,1 tablespoon ginger-garlic paste
654441,1102047,salt and pepper to taste
654441,4582,oil for frying
654441,11124,1 large carrot, finely grated
654441,11291,2 spring onions, finely chopped
641227,11207,2 big handfuls of dandelion greens
641227,2044,2 handfuls of fresh basil leaves
641227,10011457,1 handful of spinach (optional)
641227,11416,The petals from 5 dandelion flowers
641227,11215,1 large clove of garlic
641227,1012047,1/2 tsp sea salt
641227,12147,1 handful of pine nuts
641227,12131,1 handful of hemp, sunflower seeds or macadamia nuts
641227,1034053,Enough extra virgin olive oil to bind the sauce together, around 4-6 tbsp
641227,9152,Juice of half a lemon
641227,93690,1 tbsp nutritional yeast flakes (optional)
716195,1032035,pinch of asafetida
716195,2031,1/4 teaspoon cayenne
716195,16056,1 1/4 cups dried chickpeas
716195,11156,1/4 cup fresh chives, chopped
716195,11216,1-inch piece fresh ginger, chopped
716195,11297,1/2 cup fresh parsley or cilantro, chopped
716195,11215,2 cloves garlic, chopped
716195,1002013,1/2 teaspoon ground coriander
716195,1002014,1/2 teaspoon ground cumin
716195,1002030,fresh ground black pepper to taste
716195,9152,juice from 1 lemon
716195,4053,2 - 3 tablespoons olive oil (or more to achieve your desired consistency
716195,11819,2 fresh green or red chilies, seeded and chopped
716195,1012047,1 teaspoon sea salt, or to taste
716195,12698,1/4 cup tahini
716195,2043,1 teaspoon turmeric
655733,4025,125 ml mayonnaise
655733,2054,1 Tbs capers, roughly chopped (rinsed and drained if salted)
655733,1002055,1 tsp creamed horseradish
655733,1002046,1 tsp Dijon mustard
655733,11677,1 small shallot, finely chopped
655733,11297,1 tsp parsley, finely chopped
655733,15015,450 g cod fillets
655733,2004,2 bay leaves
655733,1077,150 ml milk
655733,14412,150 ml water
655733,11362,350 g potatoes, peeled and cut into even chunks
655733,2047,A pinch of salt
655733,9156,½ tsp lemon zest, grated
655733,11297,1 Tbs fresh parsley, chopped
655733,11156,1 Tbs chives, snipped
655733,1002030,¼ tsp pepper
655733,20081,Flour, for shaping
655733,1123,1 egg
655733,18079,85 g breadcrumbs, homemade
655733,4584,3-4 Tbs sunflower oil, for shallow frying
655733,1029150,Lemon wedges, to serve
716218,2069,2 tablespoons balsamic vinegar
716218,19334,1 tablespoon brown sugar (optional)
716218,2054,2 tablespoons capers
716218,2031,1/2 teaspoon cayenne
716218,11143,2 stalks celery, finely sliced
716218,2015,1 teaspoon curry powder (optional)
716218,11209,2 medium eggplants, peeled and cut into small cubes
716218,11297,large handful fresh parsley, chopped
716218,11215,1 clove garlic, minced
716218,1002014,1 teaspoon ground cumin
716218,1002030,fresh ground black pepper to taste
716218,11979,2 jalapeños, seeded and finely chopped
716218,1009195,2/3 cup Kalamata olives, pitted and chopped
716218,4053,2 tablespoons olive oil
716218,11282,1 small onion, finely chopped
716218,1012047,1/2 teaspoon sea salt, or to taste
716218,1012047,2 teaspoons sea salt
716218,11529,3 large tomatoes, seeded and finely chopped
637658,11090,150g Broccoli
637658,19348,300g Cream sauce
637658,10120499,250g Elbow Pasta or Macaroni
637658,10151,3 slices of Ham
637658,11260,3 big Shitake mushrooms
637658,4053,Extra-Virgin Olive Oil, about 2 tablespoons, plus more for serving
637658,1033,Parmesan and Mozzarella Cheese for topping
637658,15152,10 medium Shrimps
637658,14412,1 cup Water (adjust accordingly to preference)
715483,20081,⅔ cup all purpose flour
715483,1012050,1 tsp vanilla flavoring
715483,18371,½ tsp baking powder
715483,19334,¼ cup packed brown sugar
715483,10019146,1 cup chocolate chips
715483,10419903,8oz of chopped chocolate chunks
715483,1123,2 large eggs
715483,12142,½ cup chopped pecans
715483,2047,½ tsp salt
715483,1145,1 stick of unsalted butter, melted
635552,12061,2 tablespoons sliced almonds
635552,9050,500 grams blueberries
635552,1001,240g Butter
635552,1123,1 egg
635552,93740,50 grams ground almonds
635552,9152,1 juice of lemon
635552,9156,1 grated zest of 1 lemon
635552,20081,120g Plain flour
635552,19336,50 grams powdered sugar
635552,2047,salt
635552,19335,200g Sugar (reduced to 170g)
635552,2050,1 tsp Vanilla extract
635552,93622,1/2 vanilla pod
635552,10319335,2 bags of vanilla sugar
635552,1054,100 milliliters whipped cream
635552,,1 tablespoon density
635552,,1 teaspoon density (corn starch)
636080,19334,1/2 cup brown sugar
636080,1001,1 tablespoon butter
636080,19201,1 box instant butterscotch pudding
636080,12142,1/2 cup chopped pecans
636080,98940,1 pkg. Rich's Rolls, frozen
639752,10020444,1 1/2 c. basmati rice, well rinsed
639752,1001,3 tablespoons butter
639752,1123,4 eggs
639752,20081,1/2 c. flour
639752,11165,2 T. minced fresh cilantro
639752,9160,3 tablespoons fresh lime juice
639752,9159,2 limes
639752,9176,1 ripe mango, diced
639752,11282,1 small onion, chopped fine
639752,9206,1 T. orange juice
639752,10018079,1/2 c. panko breadcrumbs
639752,11821,1/3 c. finely diced red bell pepper
639752,15070,4 rockfish fillet
639752,1102047,salt & pepper
639752,11977,1/2 of a serrano chile, ribs and seeds removed, minced fine
639752,10012108,1 cup unsweetened shredded coconut
639752,4513,3/4 c. vegetable oil
639752,14412,1 T. water
634511,1005091,6 chicken thighs with bone in
634511,11935,¼ cup ketchup
634511,16124,1 tablespoon soy sauce
634511,6971,1 tablespoon Worcestershire sauce
634511,9152,1 tablespoon lemon juice or vinegar
634511,19334,1 tsp. brown sugar
634511,1022020,½ tsp. garlic powder
634511,2047,¼ tsp. salt
634511,1002030,¼ tsp. black pepper
716421,4047,coconut oil for grilling
716421,19296,1/4 cup honey
716421,19296,2 T honey
716421,9236,2 large peaches, quartered
716421,1001256,3 cups plain Greek yogurt
716421,9302,1 1/2 cups raspberries (fresh or frozen)
716421,10819297,2 tsp 100% raspberry fruit spread
716421,93622,1 vanilla bean
715538,10120420,3 cups bow tie pasta
715538,1033,½ cup Parmigiano Reggiano
715538,20420,Kraft Recipe Makers Chicken Bruschetta Pasta
715538,10010062,1-1/2 lb. pork chops
633851,1017,250g Cream cheese
633851,1124,5 Egg whites
633851,1125,5 Egg yolks
633851,9152,3 tbsp Lemon juice
633851,1077,120ml Soya milk (unsweetened)
633851,20081,70g Plain flour (sifted)
633851,16161,250g Silken tofu (tube form)
633851,19335,130g Caster sugar
633851,2050,1 tsp Vanilla extract
640844,10115149,10 large tiger prawns, peeled and de-veined (leave tails intact)
640844,20027,3 teaspoons cornflour
640844,14412,2 teaspoons water
640844,10216124,2 teaspoons light soy sauce
640844,1125,1 egg yolk, lightly beaten
640844,4058,1 teaspoon sesame oil
640844,4513,Vegetable oil for deep-frying
640844,11291,1 Spring onion (green onion), sliced on the diagonal (for garnish)
640844,19296,2 tablespoons honey
640844,14084,2 tablespoons shao hsing wine or dry sherry
640844,11215,2 garlic cloves, finely diced
640844,10216124,5 teaspoons light soy sauce
655060,19334,1/2 teaspoon brown sugar
655060,1123,1 egg
655060,1077,3/4 cup milk
655060,18292,1 cup pancake mix
655060,9236,3/4 can peaches
655060,4615,2 tablespoons (Crisco) shortening or butter
655060,4513,1 tablespoon vegetable oil
716293,18371,1/4 teaspoon of baking powder
716293,1001,1.5 tablespoons of melted butter
716293,14317,1.5 tablespoons of Milo chocolate malt powder
716293,14317,2 tablespoons of Milo chocolate malt powder
716293,1123,1 egg
716293,20081,1/2 cup of flour
716293,1077,1/4 cup of liquid milk (I used almond but you can use any)
716293,16091,A handful of peanuts
716293,2047,A pinch of Salt
716293,19335,1 tablespoon of Sugar
716293,19335,2 tablespoons of Sugar
716293,4513,1 tablespoon of Vegetable Oil
716293,14412,1/2 cup of Water
639057,18372,2 teaspoons baking soda
639057,19903,4 ounces bittersweet chocolate, melted
639057,19334,1 1/2 cups brown sugar
639057,1230,1 cup buttermilk
639057,10020129,2 1/4 cups cake flour
639057,14209,2 tablespoons coffee
639057,20027,1/4 cup cornstarch
639057,18373,1/2 teaspoon cream of tartar
639057,1124,3 egg whites, room temperature
639057,1125,4 egg yolks
639057,1123,3 eggs, room temperature
639057,20081,1/4 cup flour
639057,93829,1 1/2 tablespoons golden syrup
639057,12120,1 cup toasted hazelnuts, chopped
639057,1053,2 1/2 cups heavy cream
639057,1082047,1 teaspoon kosher salt
639057,98988,1/4 cup Frangelico liqueur
639057,19335,2/3 cup sugar
639057,19335,3/4 cup sugar
639057,19335,1 3/4 cups sugar
639057,1145,1/2 cup unsalted butter, softened
639057,2050,1 1/2 teaspoons vanilla
639057,2050,2 teaspoons vanilla
639057,14412,1 cup boiling water
639057,14412,7 1/2 tablespoons water
716231,12104,A handful of Grated Coconut
716231,12118,¼ cup of Coconut milk
716231,1095,¼ cup of Condensed milk
716231,9431,½ cup of chopped fruits
716231,20444,1 cup of cooked Tuwo rice (short grain rice)
642620,20081,2 cups all purpose flour
642620,20080,¼ cup whole wheat flour
642620,18372,1 tsp baking soda
642620,2047,¼ tsp. salt
642620,2021,1 ½ tsp. ground ginger
642620,2010,2 tsp. cinnamon
642620,2011,¼ tsp. ground cloves
642620,1002030,½ tsp. black pepper
642620,2025,½ tsp. fresh ground nutmeg
642620,2001,¼ tsp. ground allspice
642620,10019334,1 cup dark brown sugar
642620,19304,1/3 cup blackstrap molasses
642620,9019,¼ cup apple sauce
642620,2050,1 tsp. vanilla extract
642620,12111111,¼ tsp. maple extract
642620,14355,1 Tbsp. chai concentrate (optional)
642620,1124,2 large egg whites
642620,93751,½ cup candied ginger
642620,19335,½ cup granulated sugar (for coating)
642620,2010,1 tsp. cinnamon (for coating)
655523,1001,1 cup butter, softened
655523,14146,1 teaspoon soda
655523,18373,1 teaspoon cream of tartar
655523,1123,2 eggs
655523,20081,1 1/2 cups flour, sifted
655523,4582,1 cup oil
655523,12142,1 cup pecans finely chopped
655523,19336,1 cup powdered sugar
655523,2047,1/2 teaspoon salt
655523,19335,1 cup sugar
655523,2050,1 teaspoon vanilla
654534,98847,1 cup cubed paneer ( Indian Cottage cheese)
654534,11282,1 medium onion, skinless
654534,11215,1 clove garlic
654534,11216,1 teaspoon grated ginger
654534,2043,1/2 teaspoon turmeric powder
654534,1002013,1 teaspoon coriander powder
654534,1002014,1 teaspoon cumin powder
654534,11887,2 teaspoons Tomato Paste, mixed thoroughly in a cup of water
654534,98963,2 teaspoons kasuri methi ( dried fenugreek leaves)
654534,1053,1/2 cup heavy whipping cream
654534,2047,salt to taste
654534,19335,1/2 teaspoon sugar
654534,4582,1 teaspoon canola oil
654534,,2 teaspoons Kashmiri mirch ( Kashmiri Red Chilli Powder)
639512,11959,2 cups arugula
639512,9200,1 cara cars orange
639512,11429,2 radish, thinly sliced
639512,10011205,1/2 persian cucumber (or english cucumber), thinly sliced
639512,11291,1 green onion, chopped
639512,2047,salt, to taste
639512,10015172,8 scallops
657306,18064,12 Slices of Bread
657306,19334,4 Tbs. - Brown Sugar
657306,2010,1 teaspoon - Cinnamon
657306,1123,4 Eggs
657306,19911,maple syrup
657306,1077,1/2 cup - Milk
657306,2025,1/4 teaspoon - Nutmeg
657306,1002035,1/4 teaspoon - Pumpkin Pie Spice
657306,11424,1/2 cup - Pumpkin Puree
657306,2050,1/2 teaspoon - Vanilla
794352,93607,3 to 4 tablespoons almond milk, or as needed
794352,11352,1 1/2 lb (700 g) baby potatoes
794352,2044,3/4 cup fresh basil leaves, roughly torn if large
794352,11156,1 1/2 tablespoons fresh chives, chopped
794352,2064,1 tablespoon fresh mint leaves, chopped
794352,11297,2 tablespoons fresh parsley, trimmed and chopped
794352,11304,1/2 cup fresh or frozen peas, blanched
794352,1002030,fresh ground black pepper to taste
794352,10099227,1 teaspoon Dijon honey mustard
794352,9152,juice from 2 lemons (3 tablespoons)
794352,1009195,1/4 Kalamata olives, pitted and chopped (optional)
794352,93690,3 to 4 tablespoons nutritional yeast, to taste
794352,4053,1/4 cup olive oil
794352,12087,3/4 cup raw cashews, soaked in warm water for 3 hours and drained
794352,1022053,1 teaspoon rice vinegar
794352,1012047,1 1/2 teaspoons sea salt, or to taste
794352,1012046,1 teaspoon Dijon grain mustard
658632,20004,1 cup barley
658632,1001,2 teaspoons butter
658632,6172,4 cups of chicken stock
658632,1002014,2 teaspoons cumin powder
658632,2042,1/2 teaspoon dried thyme
658632,2064,2 teaspoons fresh mint
658632,11215,2 cloves to garlic, minced
658632,11216,big chunk of ginger. minced
658632,11282,1 small onion, diced finely
658632,2027,1 teaspoon oregano
658632,1022030,1/2 teaspoon pink peppercorns
658632,11424,1 cup pumpkin puree
658632,1102047,salt and pepper to taste
658632,1056,2 teaspoons sour cream
658632,6971,1 teaspoon Worcestershire sauce
716370,2004,1 cooking spoon of scent leaves (basil leaves)
716370,15243,1 tablespoon of crayfish powder
716370,10014412,Seasoning cubes
716370,11282,A handful of chopped red onions
716370,4055,1 cooking spoon of palm oil
716370,9277,4 semi-ripe plantain fingers
716370,10011298,1 cup of chopped green vegetables (spinach)
716370,10011819,5 scotch bonnet peppers (ata rodo, chopped) reduce amount if you do not like spicy
716370,15152,1 cup of chopped shrimp
716370,11529,3 pieces of Tomato (chopped)
658936,1001,1/2 cup (1 stick) butter, melted
658936,19335,1 cup sugar
658936,10018617,2 cups graham cracker crumbs
658936,10019146,1 bag milk chocolate chocolate chips minus a handful of chips
658936,19116,1/2 bag miniature marshmallows
